Employee ID,Gender,Age,Department,Job Role,Position Level,Location,Manager ID,Hire Date,Years At Company,Years In Role,Annual Salary,Bonus Percent,Performance Rating,Productivity Index,Quality Score,Engagement Score,Satisfaction Score,Work Life Balance Score,Training Hours,Certification Count,Promoted Last 3 Years Description,Special Projects Count,Absence Days,Attrition Flag,Termination Date,Termination Reason,Active Employee Flag,Tenure Bucket,Inactive Employee Flag,PromotionLast3Yrs
EMP221A32,Female,47,Sales,Sales Executive,L1,Remote,EMPCC31F9,2024-11-23,0.1,0.0,45340.0,0.15,2.8,76.0,78.0,46.0,6.8,3.6,28.0,4,Not Promoted,0,8,Low,,,1,<1yr,0,0
EMP45F126,Male,31,Engineering,Technical Lead,L1,San Francisco,EMP471E27,2023-11-16,1.1,0.0,64366.0,0.17,3.6,76.0,88.0,88.0,5.9,3.8,43.0,0,Not Promoted,2,3,Low,,,1,1-3yrs,0,0
EMP7D7D60,Male,41,Engineering,Software Engineer,L1,Austin,EMPDE1E5A,2019-02-26,5.8,4.8,65126.0,0.13,3.4,66.0,89.0,100.0,6.9,3.8,45.0,2,Not Promoted,1,4,Low,,,1,5-10yrs,0,0
EMPFF2EE5,Male,33,Engineering,DevOps Engineer,L5,San Francisco,EMP3E68A5,2024-07-31,0.4,0.0,324420.0,0.14,1.7,74.0,100.0,70.0,7.5,4.7,72.0,2,Not Promoted,3,15,Low,,,1,<1yr,0,0
EMP2B4D78,Male,42,Sales,Business Development,L2,San Francisco,EMPBBB02B,2015-10-27,9.2,9.2,105308.0,0.07,2.8,50.0,78.0,76.0,8.0,3.8,21.0,1,Not Promoted,2,5,Low,,,1,5-10yrs,0,0
EMPB9FBB7,Male,22,Sales,Sales Director,L3,New York,EMP727AEF,2015-03-18,9.8,7.800000000000001,182037.0,0.13,3.5,88.0,70.0,28.0,6.0,3.5,65.0,3,Not Promoted,1,13,Low,,,1,5-10yrs,0,0
EMPCC9C44,Female,22,Engineering,Data Scientist,L3,San Francisco,EMP569E43,2022-09-18,2.3,2.3,160952.0,0.09,2.5,76.0,96.0,61.0,8.6,5.0,60.0,2,Not Promoted,4,4,Low,,,1,1-3yrs,0,0
EMP87E01D,Male,32,Engineering,Technical Lead,L1,San Francisco,EMPB2F056,2022-07-20,2.5,2.5,78806.0,0.17,2.9,79.0,87.0,56.0,6.1,1.4,20.0,1,Promoted,1,9,Low,,,1,1-3yrs,0,1
EMP4A2AD8,Female,28,Engineering,Technical Lead,L2,New York,EMPCF1E71,2024-02-18,0.9,0.9,119625.0,0.13,3.6,67.0,69.0,53.0,7.7,5.0,5.0,4,Promoted,2,21,Low,,,1,<1yr,0,1
EMP9AB3D0,Female,31,Operations,Project Manager,L1,San Francisco,EMP80797F,2024-01-06,1.0,0.0,60971.0,0.14,3.3,66.0,90.0,57.0,5.2,4.9,24.0,0,Promoted,2,10,Low,,,1,<1yr,0,1
EMP7F2645,Male,33,HR,HR Manager,L2,Austin,EMP90618C,2023-06-17,1.5,0.5,101444.0,0.05,4.1,81.0,100.0,59.0,9.7,3.2,20.0,1,Not Promoted,3,14,Low,,,1,1-3yrs,0,0
EMPA47D59,Male,41,Operations,Business Analyst,L2,Chicago,EMP61F1E4,2021-09-16,3.3,3.3,86746.0,0.11,3.5,100.0,74.0,41.0,8.2,2.7,12.0,3,Promoted,0,8,Low,,,1,3-5yrs,0,1
EMPCA67E4,Male,32,Sales,Business Development,L2,Chicago,EMPBD2B48,2023-01-06,2.0,0.0,88109.0,0.11,2.3,47.0,71.0,60.0,6.9,2.7,36.0,1,Not Promoted,2,4,Low,,,1,1-3yrs,0,0
EMPD18F93,Female,28,Sales,Sales Director,L1,Remote,EMPBC29B1,2024-09-04,0.3,0.0,54883.0,0.14,2.8,46.0,82.0,49.0,5.7,3.0,130.0,0,Promoted,2,3,Low,,,1,<1yr,0,1
EMPA89658,Male,32,HR,Talent Acquisition,L1,New York,EMP03CCFF,2020-07-12,4.5,3.5,96616.0,0.1,3.2,77.0,90.0,86.0,6.0,4.4,37.0,3,Not Promoted,1,14,Low,,,1,3-5yrs,0,0
EMP01683A,Male,29,Sales,Sales Director,L3,Chicago,EMPD28648,2016-08-15,8.4,7.4,140175.0,0.18,4.4,66.0,81.0,77.0,7.1,1.1,114.0,0,Not Promoted,0,4,Low,,,1,5-10yrs,0,0
EMPE0B6AF,Male,28,Sales,Sales Executive,L3,Austin,EMP82FC87,2018-03-07,6.8,5.8,138796.0,0.14,2.8,74.0,96.0,77.0,6.8,5.0,148.0,1,Not Promoted,1,3,Low,,,1,5-10yrs,0,0
EMPEAE8A8,Male,22,Engineering,DevOps Engineer,L1,San Francisco,EMP453CC0,2023-12-14,1.0,0.0,94053.0,0.14,1.6,72.0,85.0,90.0,8.4,3.3,19.0,3,Not Promoted,2,22,Low,,,1,<1yr,0,0
EMPF9CBB0,Male,36,Engineering,Software Engineer,L1,San Francisco,EMP609091,2020-03-07,4.8,2.8,68707.0,0.17,3.6,83.0,94.0,53.0,5.1,4.4,22.0,2,Promoted,5,5,Low,,,1,3-5yrs,0,1
EMPE2EFEC,Male,30,Sales,Business Development,L4,New York,EMP41F265,2024-01-08,1.0,1.0,229006.0,0.28,2.5,67.0,73.0,75.0,6.7,2.2,64.0,0,Not Promoted,1,5,Low,,,1,<1yr,0,0
EMP367399,Female,43,Sales,Account Manager,L3,Austin,EMP128469,2016-07-17,8.5,6.5,124186.0,0.08,2.0,50.0,67.0,91.0,7.1,4.0,30.0,2,Not Promoted,1,2,Low,,,1,5-10yrs,0,0
EMP4DFB15,Female,23,Finance,Finance Manager,L7,San Francisco,EMPC96F52,2018-11-12,6.1,4.1,469184.0,0.32,3.2,58.0,78.0,52.0,5.6,3.6,14.0,1,Not Promoted,3,2,Low,,,1,5-10yrs,0,0
EMP2313A5,Male,31,Engineering,Technical Lead,L1,Austin,EMP3BE826,2018-02-06,6.9,4.9,60092.0,0.07,4.1,69.0,66.0,29.0,7.4,3.8,35.0,1,Not Promoted,1,5,Low,,,1,5-10yrs,0,0
EMP65711E,Male,50,Engineering,Architecture Lead,L2,Chicago,EMP0CBDBB,2017-01-18,8.0,6.0,86861.0,0.11,2.7,49.0,87.0,56.0,6.2,2.7,54.0,2,Not Promoted,0,2,Low,,,1,5-10yrs,0,0
EMP8177C2,Female,27,HR,HR Specialist,L1,Chicago,EMPDC11B3,2019-11-06,5.2,3.2,57606.0,0.06,3.6,71.0,58.0,89.0,6.8,3.0,64.0,1,Not Promoted,0,5,Low,,,1,5-10yrs,0,0
EMPC09F18,Male,33,Engineering,Technical Lead,L3,Austin,EMP17BA0D,2018-11-19,6.1,4.1,115622.0,0.13,3.8,73.0,77.0,51.0,6.5,2.2,49.0,1,Not Promoted,2,1,Low,,,1,5-10yrs,0,0
EMPDC89B4,Female,25,Sales,Sales Manager,L1,Chicago,EMP1C39A0,2018-03-31,6.8,6.8,55599.0,0.11,3.9,66.0,79.0,61.0,6.1,4.0,42.0,1,Promoted,1,15,Low,,,1,5-10yrs,0,1
EMPD89C09,Male,24,Operations,Operations Manager,L1,San Francisco,EMPD2C370,2024-12-05,0.1,0.0,88717.0,0.13,2.5,76.0,69.0,54.0,8.0,4.5,30.0,1,Not Promoted,1,5,Low,,,1,<1yr,0,0
EMP5E323D,Female,47,Engineering,Data Scientist,L1,San Francisco,EMP2F717A,2015-09-23,9.3,8.3,84420.0,0.14,2.2,43.0,78.0,66.0,6.7,3.6,17.0,0,Not Promoted,1,15,Low,,,1,5-10yrs,0,0
EMPF0585E,Male,36,Engineering,Architecture Lead,L3,Austin,EMP102A0C,2019-11-25,5.1,4.1,138764.0,0.13,2.3,55.0,82.0,49.0,6.0,1.0,86.0,0,Not Promoted,0,9,Low,,,1,5-10yrs,0,0
EMP25C56A,Male,36,Sales,Sales Executive,L2,San Francisco,EMP45E5FC,2023-05-10,1.6,0.6000000000000001,105436.0,0.09,3.9,51.0,97.0,40.0,7.7,4.5,24.0,0,Not Promoted,2,7,Low,,,1,1-3yrs,0,0
EMPE09346,Female,22,Sales,Account Manager,L3,San Francisco,EMP8EF4DE,2024-02-04,0.9,0.0,178269.0,0.16,3.8,88.0,70.0,61.0,8.0,3.4,30.0,0,Not Promoted,2,8,Low,,,1,<1yr,0,0
EMP697F03,Male,38,Finance,Accountant,L4,New York,EMPCC9031,2022-06-22,2.5,2.5,172498.0,0.21,2.3,100.0,86.0,65.0,7.9,1.0,60.0,0,Not Promoted,4,5,Low,,,1,1-3yrs,0,0
EMP2EDFCE,Male,44,HR,HR Manager,L3,Remote,EMP6D1497,2020-12-18,4.0,3.0,104771.0,0.11,5.0,56.0,89.0,92.0,9.4,1.8,18.0,1,Not Promoted,1,8,Low,,,1,3-5yrs,0,0
EMP2DD201,Male,44,Engineering,Technical Lead,L2,New York,EMP242805,2021-08-24,3.4,3.4,98906.0,0.18,2.2,68.0,82.0,71.0,7.5,2.4,110.0,1,Not Promoted,2,12,Low,,,1,3-5yrs,0,0
EMP5FEA62,Female,40,Finance,Finance Manager,L6,Chicago,EMP088925,2022-07-11,2.5,0.5,334970.0,0.23,4.1,60.0,76.0,47.0,7.0,3.3,35.0,2,Not Promoted,1,7,Low,,,1,1-3yrs,0,0
EMP14F56E,Male,26,Finance,Accountant,L2,San Francisco,EMPF105A5,2017-04-29,7.7,6.7,104593.0,0.12,4.6,76.0,68.0,55.0,5.9,2.4,19.0,2,Not Promoted,3,2,Low,,,1,5-10yrs,0,0
EMPFC72DE,Female,38,Engineering,DevOps Engineer,L1,San Francisco,EMP1D3FA6,2021-08-28,3.3,2.3,94735.0,0.14,3.3,61.0,100.0,84.0,9.2,2.5,45.0,1,Not Promoted,3,13,Low,,,1,3-5yrs,0,0
EMPC7F642,Male,40,Finance,Treasury Analyst,L7,Chicago,EMPA92B26,2016-12-29,8.0,7.0,573905.0,0.2,2.5,77.0,83.0,62.0,6.7,4.1,54.0,1,Not Promoted,2,5,Low,,,1,5-10yrs,0,0
EMP353D5E,Male,22,Sales,Sales Director,L1,New York,EMP24F478,2020-06-11,4.6,3.5999999999999996,89087.0,0.1,2.5,84.0,78.0,48.0,6.0,4.4,27.0,0,Promoted,1,6,Low,,,1,3-5yrs,0,1
EMPBB397E,Female,26,Sales,Account Manager,L2,Chicago,EMP9D65A9,2024-06-19,0.5,0.5,84321.0,0.15,3.0,50.0,100.0,72.0,5.9,4.2,33.0,0,Promoted,1,4,Low,,,1,<1yr,0,1
EMP6EC521,Male,42,Engineering,Architecture Lead,L1,Austin,EMPE652A4,2019-11-15,5.1,5.1,57063.0,0.08,4.2,77.0,85.0,54.0,8.1,1.8,40.0,1,Not Promoted,1,8,Low,,,1,5-10yrs,0,0
EMPD93FB7,Male,42,Sales,Account Manager,L2,Austin,EMPF5C1DD,2023-06-10,1.6,0.6000000000000001,106468.0,0.11,2.1,40.0,100.0,80.0,6.6,4.1,33.0,2,Not Promoted,2,1,Low,,,1,1-3yrs,0,0
EMPF99C05,Male,23,Sales,Sales Executive,L2,New York,EMPC474EA,2023-02-13,1.9,0.8999999999999999,105457.0,0.13,1.5,67.0,65.0,77.0,6.8,2.9,8.0,2,Not Promoted,0,5,Low,,,1,1-3yrs,0,0
EMPFD2D9C,Male,41,HR,HR Manager,L1,Austin,EMP8B24F9,2023-06-14,1.6,0.6000000000000001,83883.0,0.14,3.5,66.0,79.0,47.0,7.4,5.0,13.0,0,Not Promoted,2,11,Low,,,1,1-3yrs,0,0
EMP3C6AA5,Female,36,Engineering,Architecture Lead,L2,Chicago,EMPF91C5A,2022-12-16,2.0,0.0,92128.0,0.14,3.7,68.0,66.0,100.0,6.9,3.5,35.0,2,Not Promoted,2,0,Low,,,1,1-3yrs,0,0
EMPF19432,Male,41,Sales,Sales Manager,L3,Austin,EMPE75482,2022-12-31,2.0,1.0,157950.0,0.16,5.0,66.0,81.0,68.0,6.3,4.4,16.0,1,Not Promoted,3,5,Low,,,1,1-3yrs,0,0
EMP3CD2A7,Male,30,Sales,Account Manager,L1,San Francisco,EMPC44313,2017-08-16,7.4,6.4,101361.0,0.1,2.0,63.0,80.0,17.0,8.6,3.8,75.0,2,Not Promoted,1,10,Low,,,1,5-10yrs,0,0
EMPEA8DDE,Male,40,HR,Benefits Coordinator,L2,San Francisco,EMPB314F1,2021-07-07,3.5,2.5,118742.0,0.14,3.1,67.0,77.0,78.0,5.6,3.7,121.0,1,Promoted,4,2,Low,,,1,3-5yrs,0,1
EMP0B12C0,Male,42,Finance,Accountant,L1,Remote,EMP13E7F9,2021-03-06,3.8,3.8,36278.0,0.15,4.2,76.0,83.0,18.0,7.4,3.0,52.0,2,Not Promoted,1,14,Low,,,1,3-5yrs,0,0
EMPD31D7A,Male,32,Finance,Controller,L4,Austin,EMPD5F370,2018-07-30,6.4,6.4,165623.0,0.17,3.3,77.0,77.0,91.0,8.2,4.4,7.0,1,Not Promoted,4,18,Low,,,1,5-10yrs,0,0
EMPF59AD6,Female,35,HR,HR Director,L3,San Francisco,EMP77395B,2022-11-04,2.2,0.20000000000000018,189165.0,0.18,3.0,74.0,81.0,71.0,5.6,4.1,2.0,5,Not Promoted,1,0,Low,,,1,1-3yrs,0,0
EMP57B7F0,Female,30,Operations,Operations Analyst,L4,New York,EMP19C0E6,2017-01-28,7.9,7.9,233694.0,0.26,3.9,62.0,73.0,67.0,5.9,3.0,21.0,0,Promoted,3,7,Low,,,1,5-10yrs,0,1
EMP4A741F,Male,48,Sales,Sales Director,L1,San Francisco,EMP72121A,2017-06-18,7.5,7.5,65182.0,0.09,2.7,91.0,99.0,68.0,8.0,2.9,45.0,1,Not Promoted,2,5,Low,,,1,5-10yrs,0,0
EMPE3C20B,Male,34,Finance,Treasury Analyst,L1,San Francisco,EMPFC6999,2021-03-25,3.8,2.8,75560.0,0.14,4.0,99.0,69.0,80.0,5.8,2.7,59.0,0,Not Promoted,3,3,Low,,,1,3-5yrs,0,0
EMP5B58FB,Female,28,HR,Talent Acquisition,L1,New York,EMP7C087C,2022-05-17,2.6,1.6,93478.0,0.14,2.1,49.0,85.0,59.0,8.1,4.0,7.0,1,Not Promoted,2,7,Low,,,1,1-3yrs,0,0
EMPA79E6A,Male,29,Operations,Operations Manager,L1,New York,EMP190CEA,2016-02-28,8.8,7.800000000000001,81305.0,0.11,1.8,75.0,68.0,68.0,4.5,3.5,33.0,3,Not Promoted,0,3,Low,,,1,5-10yrs,0,0
EMP8AAC10,Male,36,Operations,Operations Manager,L2,Austin,EMPCF7C5D,2024-01-11,1.0,1.0,103982.0,0.16,3.0,64.0,72.0,71.0,6.1,3.6,10.0,1,Not Promoted,4,3,Low,,,1,<1yr,0,0
EMP2600D9,Female,41,Sales,Sales Director,L6,New York,EMP4ECD9B,2021-03-08,3.8,1.7999999999999998,437380.0,0.3,1.0,89.0,73.0,11.0,8.4,3.0,3.0,0,Promoted,2,10,Low,,,1,3-5yrs,0,1
EMPE2A59B,Male,24,Engineering,Architecture Lead,L2,Chicago,EMP7505BE,2016-11-24,8.1,8.1,110669.0,0.14,3.3,72.0,80.0,80.0,9.6,4.6,39.0,2,Not Promoted,1,6,Low,,,1,5-10yrs,0,0
EMP64023D,Male,50,Sales,Business Development,L5,New York,EMPDAF502,2023-12-01,1.1,0.0,230242.0,0.16,1.6,73.0,84.0,84.0,6.9,2.0,36.0,0,Promoted,0,1,Low,,,1,1-3yrs,0,1
EMP6A6A59,Female,37,HR,HR Manager,L1,San Francisco,EMP521BBD,2020-09-25,4.3,3.3,63116.0,0.1,3.5,81.0,69.0,77.0,6.3,4.0,46.0,1,Promoted,2,0,Low,,,1,3-5yrs,0,1
EMPDB9FA0,Female,39,Sales,Sales Manager,L5,New York,EMPC93901,2021-06-19,3.5,2.5,226061.0,0.19,3.4,67.0,77.0,76.0,6.0,4.2,34.0,1,Not Promoted,0,3,Low,,,1,3-5yrs,0,0
EMP5FA028,Male,34,Sales,Sales Executive,L1,New York,EMPE4F6F5,2017-02-20,7.9,7.9,98191.0,0.15,3.1,100.0,70.0,100.0,3.8,3.0,5.0,3,Not Promoted,1,5,Low,,,1,5-10yrs,0,0
EMPDA9A50,Male,35,HR,HR Specialist,L4,Austin,EMPF06E65,2019-04-11,5.7,3.7,170786.0,0.22,3.6,81.0,70.0,67.0,7.4,2.0,45.0,2,Not Promoted,0,11,Low,,,1,5-10yrs,0,0
EMPA62DD7,Male,34,Sales,Sales Executive,L1,Austin,EMP47A49F,2022-04-08,2.7,1.7000000000000002,48589.0,0.06,3.4,89.0,96.0,68.0,7.9,3.6,24.0,0,Promoted,4,21,Low,,,1,1-3yrs,0,1
EMPD1D981,Female,43,Operations,Project Manager,L5,New York,EMP99C174,2017-02-24,7.9,6.9,255066.0,0.17,2.9,68.0,65.0,55.0,3.8,4.4,21.0,3,Not Promoted,3,4,Low,,,1,5-10yrs,0,0
EMP5C9F47,Male,35,Sales,Sales Director,L1,San Francisco,EMP97420C,2022-07-09,2.5,0.5,73219.0,0.11,4.8,70.0,83.0,30.0,6.2,4.9,27.0,0,Not Promoted,2,13,Low,,,1,1-3yrs,0,0
EMP5FA025,Male,41,Sales,Sales Director,L1,San Francisco,EMP2E663C,2022-01-10,3.0,3.0,95668.0,0.15,3.6,87.0,100.0,77.0,5.3,3.9,3.0,1,Promoted,1,0,Low,,,1,1-3yrs,0,1
EMPDFDDB1,Female,32,Sales,Business Development,L2,Austin,EMP371FE6,2016-11-12,8.1,6.1,100124.0,0.15,3.9,85.0,96.0,57.0,9.2,2.7,56.0,1,Promoted,4,9,Low,,,1,5-10yrs,0,1
EMP46A60A,Male,37,HR,Talent Acquisition,L2,Austin,EMP86E707,2023-09-18,1.3,0.30000000000000004,98534.0,0.11,4.2,50.0,87.0,30.0,8.3,3.9,31.0,0,Promoted,1,1,Low,,,1,1-3yrs,0,1
EMP252BFA,Male,29,Engineering,Technical Lead,L3,San Francisco,EMPA17C9A,2024-05-09,0.6,0.0,120683.0,0.07,3.8,74.0,82.0,67.0,8.4,3.8,72.0,2,Not Promoted,0,7,Low,,,1,<1yr,0,0
EMP0CEA27,Male,45,Engineering,Data Scientist,L6,Chicago,EMP41BD76,2020-02-25,4.9,2.9000000000000004,403925.0,0.23,5.0,81.0,91.0,66.0,7.6,3.6,55.0,0,Not Promoted,4,5,Low,,,1,3-5yrs,0,0
EMPF2F0F1,Male,28,Operations,Project Manager,L3,Austin,EMP67DE73,2021-02-27,3.8,2.8,111384.0,0.08,3.3,70.0,86.0,64.0,7.2,2.5,21.0,1,Promoted,4,9,Low,,,1,3-5yrs,0,1
EMPC09301,Male,32,Engineering,Technical Lead,L3,New York,EMPA7E0B2,2022-04-20,2.7,2.7,161458.0,0.15,3.2,79.0,99.0,71.0,8.7,3.8,96.0,4,Not Promoted,1,8,Low,,,1,1-3yrs,0,0
EMPED9E06,Female,32,Finance,Controller,L1,San Francisco,EMPB82030,2019-10-13,5.2,3.2,59029.0,0.07,2.6,70.0,80.0,37.0,6.8,3.7,74.0,1,Not Promoted,4,6,Low,,,1,5-10yrs,0,0
EMPB1C35D,Female,32,Finance,Finance Manager,L3,Remote,EMP13447A,2020-10-14,4.2,4.2,80536.0,0.11,3.0,35.0,94.0,88.0,6.1,5.0,18.0,2,Not Promoted,3,5,Low,,,1,3-5yrs,0,0
EMP235DE9,Male,41,Sales,Business Development,L2,Chicago,EMP83F447,2015-03-29,9.8,8.8,78345.0,0.14,2.5,48.0,78.0,77.0,5.1,3.4,29.0,2,Not Promoted,1,6,Low,,,1,5-10yrs,0,0
EMP34E8F1,Male,32,Finance,Financial Analyst,L4,San Francisco,EMP934BBA,2020-05-12,4.6,4.6,215538.0,0.27,3.8,90.0,100.0,93.0,9.1,4.8,55.0,0,Not Promoted,3,6,Low,,,1,3-5yrs,0,0
EMP8B1A52,Male,46,Engineering,Data Scientist,L2,San Francisco,EMP85BAD6,2024-12-02,0.1,0.1,117434.0,0.18,2.4,68.0,80.0,57.0,8.3,4.6,16.0,1,Not Promoted,3,3,Low,,,1,<1yr,0,0
EMP10169D,Male,28,Finance,Treasury Analyst,L3,San Francisco,EMP6299DB,2023-04-10,1.7,1.7,122886.0,0.17,3.3,75.0,63.0,77.0,3.9,3.3,20.0,1,Not Promoted,4,9,Low,,,1,1-3yrs,0,0
EMPAD5395,Male,36,Sales,Sales Director,L1,San Francisco,EMPFD2F9F,2015-06-12,9.6,8.6,70234.0,0.14,3.7,72.0,83.0,31.0,6.1,4.4,5.0,1,Not Promoted,0,16,Low,,,1,5-10yrs,0,0
EMP81D001,Female,29,Finance,Financial Analyst,L1,Chicago,EMP501C0A,2018-01-28,6.9,4.9,83761.0,0.15,3.3,57.0,91.0,52.0,7.3,2.6,8.0,1,Not Promoted,3,1,Low,,,1,5-10yrs,0,0
EMPD138F2,Male,38,Engineering,Architecture Lead,L2,San Francisco,EMPAB38FF,2017-01-09,8.0,6.0,95255.0,0.15,2.4,64.0,100.0,41.0,9.5,3.1,11.0,2,Not Promoted,1,8,Low,,,1,5-10yrs,0,0
EMP242D9B,Male,35,Finance,Finance Manager,L1,Chicago,EMP0B1F14,2022-04-19,2.7,0.7000000000000002,57095.0,0.16,3.8,78.0,70.0,73.0,5.4,2.8,32.0,1,Not Promoted,3,8,Low,,,1,1-3yrs,0,0
EMP9F0BA2,Male,34,Engineering,Technical Lead,L1,Austin,EMPF511D9,2024-10-29,0.2,0.0,63082.0,0.17,3.1,80.0,61.0,46.0,7.8,3.2,61.0,3,Promoted,4,12,Low,,,1,<1yr,0,1
EMP3D7708,Male,45,Sales,Sales Director,L1,New York,EMPD51BD1,2017-08-09,7.4,7.4,93797.0,0.11,1.0,100.0,88.0,60.0,5.9,1.5,17.0,0,Not Promoted,1,0,Low,,,1,5-10yrs,0,0
EMP07BA3B,Male,30,Engineering,Software Engineer,L4,San Francisco,EMP43D444,2018-12-13,6.1,6.1,189407.0,0.19,2.3,63.0,88.0,68.0,5.5,4.9,53.0,2,Promoted,3,12,Low,,,1,5-10yrs,0,1
EMPEDAF61,Male,40,Engineering,Architecture Lead,L1,San Francisco,EMP142B86,2020-02-14,4.9,2.9000000000000004,104860.0,0.11,4.5,100.0,65.0,60.0,9.1,3.0,17.0,1,Not Promoted,1,7,Low,,,1,3-5yrs,0,0
EMPADBC49,Male,29,HR,Talent Acquisition,L4,Chicago,EMPE185BF,2023-09-03,1.3,0.30000000000000004,169579.0,0.23,4.5,57.0,78.0,42.0,6.6,4.0,44.0,0,Not Promoted,2,5,Low,,,1,1-3yrs,0,0
EMPF28546,Female,36,Sales,Sales Manager,L1,New York,EMP9733A4,2022-04-18,2.7,0.7000000000000002,72260.0,0.15,3.7,81.0,79.0,100.0,8.0,3.5,25.0,1,Not Promoted,1,2,Low,,,1,1-3yrs,0,0
EMP966D45,Male,25,Operations,Business Analyst,L1,Chicago,EMPF704A3,2017-08-04,7.4,5.4,53128.0,0.16,3.9,75.0,92.0,71.0,3.4,3.1,9.0,2,Not Promoted,0,7,Low,,,1,5-10yrs,0,0
EMP4DC75C,Male,30,Operations,Project Manager,L2,Austin,EMPD5BC56,2015-11-20,9.1,7.1,98217.0,0.11,2.5,70.0,77.0,100.0,5.2,2.2,56.0,2,Not Promoted,1,7,Low,,,1,5-10yrs,0,0
EMP478DEB,Male,34,Finance,Treasury Analyst,L2,San Francisco,EMPE5EFED,2020-11-04,4.2,3.2,101226.0,0.1,3.0,72.0,77.0,48.0,7.5,2.5,56.0,2,Not Promoted,3,10,Low,,,1,3-5yrs,0,0
EMP9C4227,Female,50,Engineering,Technical Lead,L2,Remote,EMP78C52D,2021-11-20,3.1,3.1,75479.0,0.18,4.3,61.0,83.0,61.0,8.2,3.1,2.0,1,Promoted,1,10,Low,,,1,3-5yrs,0,1
EMPDBEE5B,Male,36,Sales,Business Development,L2,Remote,EMPFFBDAA,2021-10-02,3.2,3.2,64525.0,0.08,3.6,88.0,65.0,70.0,7.2,2.9,38.0,1,Promoted,3,19,Low,,,1,3-5yrs,0,1
EMP182102,Male,48,HR,HR Manager,L1,New York,EMP89287F,2019-02-13,5.9,4.9,72327.0,0.08,3.3,57.0,100.0,99.0,9.0,2.4,41.0,2,Not Promoted,6,2,Low,,,1,5-10yrs,0,0
EMPE01691,Male,37,Sales,Sales Director,L3,New York,EMP4A2D0A,2021-06-28,3.5,2.5,178358.0,0.14,3.0,78.0,93.0,100.0,6.1,2.7,34.0,4,Promoted,1,3,Low,,,1,3-5yrs,0,1
EMPC1F768,Female,32,Engineering,Technical Lead,L2,Remote,EMPA92FD1,2017-08-21,7.4,6.4,78450.0,0.07,4.3,86.0,74.0,60.0,9.1,3.7,21.0,3,Not Promoted,1,3,Low,,,1,5-10yrs,0,0
EMPA5B789,Male,47,Finance,Financial Analyst,L1,Remote,EMPD360A7,2015-10-17,9.2,7.199999999999999,40870.0,0.1,4.2,97.0,69.0,54.0,7.3,4.1,11.0,0,Not Promoted,0,5,Low,,,1,5-10yrs,0,0
EMPBA2233,Male,38,HR,HR Specialist,L4,New York,EMP142B86,2024-03-15,0.8,0.0,211224.0,0.17,3.8,89.0,70.0,68.0,8.7,2.3,32.0,1,Not Promoted,2,9,Low,,,1,<1yr,0,0
EMP132A5F,Male,30,HR,HR Manager,L3,New York,EMP3D74C3,2015-11-27,9.1,7.1,161427.0,0.07,3.3,82.0,89.0,92.0,8.2,2.5,2.0,1,Not Promoted,2,5,Low,,,1,5-10yrs,0,0
EMP5EAA05,Male,39,Engineering,Data Scientist,L2,New York,EMP174576,2023-02-19,1.9,0.8999999999999999,91418.0,0.13,2.9,61.0,70.0,71.0,7.9,3.5,13.0,0,Promoted,1,0,Low,,,1,1-3yrs,0,1
EMPA34F3F,Male,33,Finance,Financial Analyst,L4,Remote,EMPE38C14,2019-10-13,5.2,4.2,133154.0,0.18,3.8,58.0,79.0,75.0,5.5,3.2,40.0,0,Not Promoted,1,8,Low,,,1,5-10yrs,0,0
EMP54439B,Male,22,Engineering,Data Scientist,L5,New York,EMPCC356B,2022-08-24,2.4,0.3999999999999999,247671.0,0.19,2.2,52.0,62.0,92.0,5.9,3.0,62.0,2,Promoted,3,0,Low,,,1,1-3yrs,0,1
EMP8B6D12,Female,42,Engineering,Technical Lead,L2,San Francisco,EMP80423E,2021-06-27,3.5,3.5,110619.0,0.08,2.4,50.0,88.0,89.0,6.4,4.1,81.0,0,Promoted,0,8,Low,,,1,3-5yrs,0,1
EMP54F2A7,Female,44,Operations,Operations Manager,L1,Austin,EMPDBEE5B,2021-08-26,3.4,3.4,77277.0,0.15,1.9,72.0,89.0,90.0,6.8,3.5,10.0,3,Not Promoted,0,5,Low,,,1,3-5yrs,0,0
EMPA0D183,Male,50,Engineering,Technical Lead,L4,New York,EMP3F3ADC,2017-02-05,7.9,7.9,174819.0,0.17,4.3,59.0,80.0,82.0,6.4,1.8,16.0,5,Not Promoted,2,4,Low,,,1,5-10yrs,0,0
EMP4485EE,Male,38,Sales,Sales Director,L1,Chicago,EMP1AF89E,2022-07-25,2.4,2.4,53179.0,0.09,2.6,94.0,84.0,97.0,6.1,2.6,48.0,2,Not Promoted,0,1,Low,,,1,1-3yrs,0,0
EMPF18BC9,Male,33,Engineering,Architecture Lead,L1,New York,EMP0ABA0B,2015-11-28,9.1,7.1,66725.0,0.08,3.6,62.0,92.0,46.0,7.1,1.8,57.0,0,Not Promoted,3,1,Low,,,1,5-10yrs,0,0
EMP69F4B1,Male,42,Operations,Operations Analyst,L1,Austin,EMP6C1A7D,2022-04-19,2.7,2.7,84329.0,0.11,3.1,74.0,84.0,100.0,8.3,3.1,96.0,2,Promoted,0,19,Low,,,1,1-3yrs,0,1
